run_id,merge_num,M,depth,copies_used,N_so_far,noise,mode,p,p_channel,P_success,grover_iters,twirling_applied,fidelity,eps_L,purity,bloch_r
M1_N1024_dephase_z_iid_p_p0.20000_twirl,514,1,2,4,514,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344978,0.0589519650655019,0.8890467382391642,0.8820960698689959
M1_N1024_dephase_z_iid_p_p0.20000_twirl,515,1,1,2,517,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,516,1,1,2,519,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,517,1,2,4,518,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139533,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,518,1,3,8,516,dephase_z,iid_p,0.2,0.2,0.9294962932872952,0,True,0.9561743738220752,0.0438256261779245,0.9161901186639252,0.9123487476441507
M1_N1024_dephase_z_iid_p_p0.20000_twirl,519,1,1,2,521,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.8571428571428571,0.1428571428571426,0.7551020408163267,0.7142857142857145
M1_N1024_dephase_z_iid_p_p0.20000_twirl,520,1,1,2,523,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.8571428571428571,0.1428571428571426,0.7551020408163267,0.7142857142857145
M1_N1024_dephase_z_iid_p_p0.20000_twirl,521,1,2,4,522,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860466,0.0930232558139532,0.8312601406165497,0.8139534883720934
M1_N1024_dephase_z_iid_p_p0.20000_twirl,522,1,1,2,525,dephase_z,iid_p,0.2,0.2,0.9999999999999992,0,True,0.9999999999999998,7.850462293418875e-17,0.9999999999999998,1.0
M1_N1024_dephase_z_iid_p_p0.20000_twirl,523,1,1,2,527,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,524,1,2,4,526,dephase_z,iid_p,0.2,0.2,0.9285714285714282,0,True,0.9615384615384612,0.0384615384615384,0.9260355029585796,0.9230769230769228
M1_N1024_dephase_z_iid_p_p0.20000_twirl,525,1,3,8,524,dephase_z,iid_p,0.2,0.2,0.9378354203935596,0,True,0.963042441583214,0.0369575584167857,0.9288166054146888,0.9260848831664285
M1_N1024_dephase_z_iid_p_p0.20000_twirl,526,1,4,16,520,dephase_z,iid_p,0.2,0.2,0.9612280958422672,0,True,0.9781470804803274,0.0218529195196723,0.9572492611437216,0.9562941609606552
M1_N1024_dephase_z_iid_p_p0.20000_twirl,527,1,1,2,529,dephase_z,iid_p,0.2,0.2,0.9999999999999992,0,True,0.9999999999999998,7.850462293418875e-17,0.9999999999999998,1.0
M1_N1024_dephase_z_iid_p_p0.20000_twirl,528,1,1,2,531,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,529,1,2,4,530,dephase_z,iid_p,0.2,0.2,0.928571428571428,0,True,0.9615384615384616,0.0384615384615383,0.9260355029585802,0.9230769230769232
M1_N1024_dephase_z_iid_p_p0.20000_twirl,530,1,1,2,533,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.8950617283950619,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,531,1,1,2,535,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,532,1,2,4,534,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344978,0.0589519650655019,0.8890467382391642,0.8820960698689959
M1_N1024_dephase_z_iid_p_p0.20000_twirl,533,1,3,8,532,dephase_z,iid_p,0.2,0.2,0.9535606315082296,0,True,0.973271686481726,0.0267283135182737,0.9479721784505144,0.9465433729634524
M1_N1024_dephase_z_iid_p_p0.20000_twirl,534,1,1,2,537,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.8950617283950619,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,535,1,1,2,539,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,536,1,2,4,538,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.889046738239164,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,537,1,1,2,541,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.8950617283950619,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,538,1,1,2,543,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,539,1,2,4,542,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.889046738239164,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,540,1,3,8,540,dephase_z,iid_p,0.2,0.2,0.9445233691195816,0,True,0.9669530149853376,0.0330469850146621,0.9360902364077944,0.9339060299706756
M1_N1024_dephase_z_iid_p_p0.20000_twirl,541,1,4,16,536,dephase_z,iid_p,0.2,0.2,0.970995640909837,0,True,0.9841549549007548,0.015845045099245,0.968812040709904,0.9683099098015095
M1_N1024_dephase_z_iid_p_p0.20000_twirl,542,1,5,32,528,dephase_z,iid_p,0.2,0.2,0.98149727818588,0,True,0.9902214487847192,0.0097785512152804,0.9806341376971786,0.9804428975694388
M1_N1024_dephase_z_iid_p_p0.20000_twirl,543,1,1,2,545,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,544,1,1,2,547,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,545,1,2,4,546,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,546,1,1,2,549,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,547,1,1,2,551,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,548,1,2,4,550,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139533,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,549,1,3,8,548,dephase_z,iid_p,0.2,0.2,0.9156300703082744,0,True,0.9444772593030122,0.0555227406969874,0.8951200680750346,0.8889545186060248
M1_N1024_dephase_z_iid_p_p0.20000_twirl,550,1,1,2,553,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,551,1,1,2,555,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,552,1,2,4,554,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.8890467382391639,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,553,1,1,2,557,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,554,1,1,2,559,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.8950617283950619,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,555,1,2,4,558,dephase_z,iid_p,0.2,0.2,0.9475308641975306,0,True,0.9690553745928336,0.030944625407166,0.9400258888688472,0.9381107491856676
M1_N1024_dephase_z_iid_p_p0.20000_twirl,556,1,3,8,556,dephase_z,iid_p,0.2,0.2,0.9568759512396336,0,True,0.975559767359756,0.0244402326402436,0.9523141846625308,0.9511195347195124
M1_N1024_dephase_z_iid_p_p0.20000_twirl,557,1,4,16,552,dephase_z,iid_p,0.2,0.2,0.961375502030842,0,True,0.9785003490931744,0.0214996509068251,0.9579251681645802,0.9570006981863496
M1_N1024_dephase_z_iid_p_p0.20000_twirl,558,1,1,2,561,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.8950617283950619,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,559,1,1,2,563,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,560,1,2,4,562,dephase_z,iid_p,0.2,0.2,0.9475308641975306,0,True,0.9690553745928336,0.030944625407166,0.9400258888688472,0.9381107491856676
M1_N1024_dephase_z_iid_p_p0.20000_twirl,561,1,1,2,565,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,562,1,1,2,567,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,563,1,2,4,566,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,564,1,3,8,564,dephase_z,iid_p,0.2,0.2,0.9408946291947576,0,True,0.965531469516736,0.0344685304832637,0.9334390982208238,0.9310629390334724
M1_N1024_dephase_z_iid_p_p0.20000_twirl,565,1,1,2,569,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,566,1,1,2,571,dephase_z,iid_p,0.2,0.2,0.9999999999999992,0,True,0.9999999999999998,7.850462293418875e-17,0.9999999999999998,1.0
M1_N1024_dephase_z_iid_p_p0.20000_twirl,567,1,2,4,570,dephase_z,iid_p,0.2,0.2,0.928571428571428,0,True,0.9615384615384616,0.0384615384615383,0.9260355029585802,0.9230769230769232
M1_N1024_dephase_z_iid_p_p0.20000_twirl,568,1,1,2,573,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,569,1,1,2,575,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,570,1,2,4,574,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720932
M1_N1024_dephase_z_iid_p_p0.20000_twirl,571,1,3,8,572,dephase_z,iid_p,0.2,0.2,0.9378354203935596,0,True,0.963042441583214,0.0369575584167857,0.9288166054146888,0.9260848831664285
M1_N1024_dephase_z_iid_p_p0.20000_twirl,572,1,4,16,568,dephase_z,iid_p,0.2,0.2,0.9655608282788508,0,True,0.9808469253848916,0.019153074615108,0.9624275313042072,0.9616938507697836
M1_N1024_dephase_z_iid_p_p0.20000_twirl,573,1,5,32,560,dephase_z,iid_p,0.2,0.2,0.98008542165705,0,True,0.9894202348485496,0.0105797651514503,0.979064332558419,0.9788404696970991
M1_N1024_dephase_z_iid_p_p0.20000_twirl,574,1,6,64,544,dephase_z,iid_p,0.2,0.2,0.9899242965920132,0,True,0.9948063639845266,0.0051936360154731,0.9896666756791758,0.9896127279690534
M1_N1024_dephase_z_iid_p_p0.20000_twirl,575,1,1,2,577,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,576,1,1,2,579,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,577,1,2,4,578,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720932
M1_N1024_dephase_z_iid_p_p0.20000_twirl,578,1,1,2,581,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,579,1,1,2,583,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.8571428571428571,0.1428571428571426,0.7551020408163267,0.7142857142857145
M1_N1024_dephase_z_iid_p_p0.20000_twirl,580,1,2,4,582,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860466,0.0930232558139532,0.8312601406165497,0.8139534883720934
M1_N1024_dephase_z_iid_p_p0.20000_twirl,581,1,3,8,580,dephase_z,iid_p,0.2,0.2,0.9156300703082744,0,True,0.9444772593030124,0.0555227406969874,0.8951200680750349,0.8889545186060249
M1_N1024_dephase_z_iid_p_p0.20000_twirl,582,1,1,2,585,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,583,1,1,2,587,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,584,1,2,4,586,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139533,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,585,1,1,2,589,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,586,1,1,2,591,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,587,1,2,4,590,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,588,1,3,8,588,dephase_z,iid_p,0.2,0.2,0.9156300703082744,0,True,0.9444772593030122,0.0555227406969874,0.8951200680750346,0.8889545186060248
M1_N1024_dephase_z_iid_p_p0.20000_twirl,589,1,4,16,584,dephase_z,iid_p,0.2,0.2,0.9475600340375168,0,True,0.9690755660188743,0.0309244339811253,0.9400637732718552,0.9381511320377492
M1_N1024_dephase_z_iid_p_p0.20000_twirl,590,1,1,2,593,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,591,1,1,2,595,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,592,1,2,4,594,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720932
M1_N1024_dephase_z_iid_p_p0.20000_twirl,593,1,1,2,597,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.8950617283950619,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,594,1,1,2,599,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,595,1,2,4,598,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.889046738239164,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,596,1,3,8,596,dephase_z,iid_p,0.2,0.2,0.9294962932872952,0,True,0.9561743738220752,0.0438256261779246,0.916190118663925,0.9123487476441504
M1_N1024_dephase_z_iid_p_p0.20000_twirl,597,1,1,2,601,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.8571428571428571,0.1428571428571426,0.7551020408163267,0.7142857142857145
M1_N1024_dephase_z_iid_p_p0.20000_twirl,598,1,1,2,603,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,599,1,2,4,602,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.889046738239164,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,600,1,1,2,605,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,601,1,1,2,607,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,602,1,2,4,606,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.8890467382391639,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,603,1,3,8,604,dephase_z,iid_p,0.2,0.2,0.9445233691195816,0,True,0.9669530149853376,0.0330469850146621,0.936090236407794,0.9339060299706754
M1_N1024_dephase_z_iid_p_p0.20000_twirl,604,1,4,16,600,dephase_z,iid_p,0.2,0.2,0.963011999215266,0,True,0.9792917375690258,0.020708262430974,0.959441139403872,0.9585834751380518
M1_N1024_dephase_z_iid_p_p0.20000_twirl,605,1,5,32,592,dephase_z,iid_p,0.2,0.2,0.9748240430883602,0,True,0.9864299923211566,0.0135700076788431,0.973228274859121,0.9728599846423134
M1_N1024_dephase_z_iid_p_p0.20000_twirl,606,1,1,2,609,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.8571428571428571,0.1428571428571426,0.7551020408163267,0.7142857142857145
M1_N1024_dephase_z_iid_p_p0.20000_twirl,607,1,1,2,611,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.8571428571428571,0.1428571428571426,0.7551020408163267,0.7142857142857145
M1_N1024_dephase_z_iid_p_p0.20000_twirl,608,1,2,4,610,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860466,0.0930232558139532,0.8312601406165497,0.8139534883720934
M1_N1024_dephase_z_iid_p_p0.20000_twirl,609,1,1,2,613,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,610,1,1,2,615,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,611,1,2,4,614,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,612,1,3,8,612,dephase_z,iid_p,0.2,0.2,0.9156300703082744,0,True,0.9444772593030124,0.0555227406969874,0.8951200680750349,0.8889545186060249
M1_N1024_dephase_z_iid_p_p0.20000_twirl,613,1,1,2,617,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,614,1,1,2,619,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,615,1,2,4,618,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.889046738239164,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,616,1,1,2,621,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.8950617283950619,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,617,1,1,2,623,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,618,1,2,4,622,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.889046738239164,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,619,1,3,8,620,dephase_z,iid_p,0.2,0.2,0.9445233691195816,0,True,0.9669530149853376,0.0330469850146621,0.9360902364077944,0.9339060299706756
M1_N1024_dephase_z_iid_p_p0.20000_twirl,620,1,4,16,616,dephase_z,iid_p,0.2,0.2,0.9575499963239612,0,True,0.9759178516982584,0.0240821483017412,0.9529956031301716,0.9518357033965172
M1_N1024_dephase_z_iid_p_p0.20000_twirl,621,1,1,2,625,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,622,1,1,2,627,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,623,1,2,4,626,dephase_z,iid_p,0.2,0.2,0.9475308641975306,0,True,0.9690553745928338,0.0309446254071659,0.9400258888688474,0.9381107491856678
M1_N1024_dephase_z_iid_p_p0.20000_twirl,624,1,1,2,629,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,625,1,1,2,631,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.8950617283950619,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,626,1,2,4,630,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344978,0.0589519650655019,0.8890467382391642,0.8820960698689959
M1_N1024_dephase_z_iid_p_p0.20000_twirl,627,1,3,8,628,dephase_z,iid_p,0.2,0.2,0.9568759512396338,0,True,0.975559767359756,0.0244402326402436,0.9523141846625308,0.9511195347195124
M1_N1024_dephase_z_iid_p_p0.20000_twirl,628,1,1,2,633,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.8571428571428571,0.1428571428571426,0.7551020408163267,0.7142857142857145
M1_N1024_dephase_z_iid_p_p0.20000_twirl,629,1,1,2,635,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,630,1,2,4,634,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860466,0.0930232558139532,0.8312601406165498,0.8139534883720934
M1_N1024_dephase_z_iid_p_p0.20000_twirl,631,1,1,2,637,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,632,1,1,2,639,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,633,1,2,4,638,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,634,1,3,8,636,dephase_z,iid_p,0.2,0.2,0.9156300703082744,0,True,0.9444772593030124,0.0555227406969873,0.8951200680750351,0.888954518606025
M1_N1024_dephase_z_iid_p_p0.20000_twirl,635,1,4,16,632,dephase_z,iid_p,0.2,0.2,0.9613755020308424,0,True,0.9785003490931744,0.021499650906825,0.9579251681645804,0.9570006981863496
M1_N1024_dephase_z_iid_p_p0.20000_twirl,636,1,5,32,624,dephase_z,iid_p,0.2,0.2,0.9777268581772902,0,True,0.9880801794535388,0.011919820546461,0.9764445231507975,0.9761603589070778
M1_N1024_dephase_z_iid_p_p0.20000_twirl,637,1,6,64,608,dephase_z,iid_p,0.2,0.2,0.9874168379436934,0,True,0.9934644287635014,0.0065355712364983,0.9870142849097776,0.986928857527003
M1_N1024_dephase_z_iid_p_p0.20000_twirl,638,1,7,128,576,dephase_z,iid_p,0.2,0.2,0.994169339752169,0,True,0.9970334294328508,0.0029665705671488,0.9940844599475618,0.994066858865702
M1_N1024_dephase_z_iid_p_p0.20000_twirl,639,1,1,2,641,dephase_z,iid_p,0.2,0.2,0.8999999999999992,0,True,0.9444444444444444,0.0555555555555553,0.895061728395062,0.8888888888888891
M1_N1024_dephase_z_iid_p_p0.20000_twirl,640,1,1,2,643,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,641,1,2,4,642,dephase_z,iid_p,0.2,0.2,0.9087301587301584,0,True,0.9410480349344976,0.058951965065502,0.8890467382391639,0.8820960698689957
M1_N1024_dephase_z_iid_p_p0.20000_twirl,642,1,1,2,645,dephase_z,iid_p,0.2,0.2,0.8399999999999993,0,True,0.857142857142857,0.1428571428571426,0.7551020408163266,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,643,1,1,2,647,dephase_z,iid_p,0.2,0.2,0.8399999999999994,0,True,0.857142857142857,0.1428571428571426,0.7551020408163267,0.7142857142857144
M1_N1024_dephase_z_iid_p_p0.20000_twirl,644,1,2,4,646,dephase_z,iid_p,0.2,0.2,0.8775510204081629,0,True,0.9069767441860463,0.0930232558139532,0.8312601406165496,0.8139534883720931
M1_N1024_dephase_z_iid_p_p0.20000_twirl,645,1,3,8,644,dephase_z,iid_p,0.2,0.2,0.9294962932872952,0,True,0.9561743738220748,0.0438256261779246,0.9161901186639247,0.9123487476441504
